place_name,address,review_author,review_text,review_rating,review_date,google_id
Gardenia Country Inn,,ferdinad van draanen,lingkungan yang bagus untuk pecinta alam dan ketenangan,5,10/19/2024 17:42:22,ChIJWyuBs5RshzIRsLaRoM5O4Rg
Gardenia Country Inn,,Terence V Draanen,tempat super bagus dengan semua rumah kayu tidak super mewah tapi semuanya bersih dan rapi dan stafnya super ramah dan membantu sangat direkomendasikan untuk menginap di sini,4,10/16/2024 23:19:21,ChIJWyuBs5RshzIRsLaRoM5O4Rg
"Mie Ba Nabati, Bitung",,Zide Chan,klo mau coba kuliner non halal plg enak silahkn mereka dsni mienya kenyal homemade tanpa bahan pengawet babi tore sama beg gorengnya juara sekali dan harga trjangkau,5,12/16/2025 03:27:15,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Emily Chan71,mienya gurih dan kenyal tapi tidak ada sayur daging tumis atau daun kunyit ibarat makan mie dengan topping kuah daging babi,3,12/04/2025 12:08:37,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Dung Nguyen,punya pengalaman bagus di sini awalnya ada sedikit kendala bahasa sampai bosnya sendiri yang datang dan menjelaskan menu dengan baik dalam bahasa inggris mereka menanggapi keinginan dan intoleransi kami tempat terpencil yang sejuk jika anda tidak takut melihat sisi buruk bitung anda akan dihadiahi dengan masyarakatnya yang ramah dan makanannya yang lezat,5,08/12/2025 15:07:27,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Iyan Mulyadi,mie ba nabati layak dicoba rasa mienya enak dan yang paling penting tidak bikin sakit lambungjarangjarang ada mie seperti ini cocok buat yang punya masalah lambung tapi tetap pengen makan mie nikmat memang ada beberapa hal yang perlu diperhatikan lokasi berada di area padat penduduk jadi suasananya cukup ramai dan parkirnya agak sempit harganya sedikit di atas ratarata tapi masih tergolong wajar untuk kualitas yang ditawarkan,4,07/07/2025 14:01:51,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,akun Grab,semoga owner cepat bertobat tidak bagus ba dekat pada orang sangat laki,1,07/03/2025 07:19:48,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Ferdinand Dende,mie ba terenak dan terbaik seantero sulawesi bahkan seindonesia deh kayaknyasudah buka lebih dari tahun dan selalu mengedepankan kwalitas rasa pelayanan dan kebersihan pokoknya enak sekaliii dijamin sekali makan akan terus tersimpan diingatan,5,06/16/2025 11:18:54,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Lady Francesca,mie ba paling enak di bitung,5,06/16/2025 11:16:02,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Virdigan Nerde,mie nya enak khnyal dan tanpa bahan pengawet asli enak banget dengan topping olahan b tidak ada lawannya owner dan karyawannya ramah dan pelayanan mantap,5,06/16/2025 11:13:56,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Eirene Taniwang,yang sudah pernah makan di sini pasti tau nya rasa the best sekali mie homemade seng adalawan di manapun saking nya rasa terlalu enak,5,06/16/2025 10:59:23,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Alena Jenan,nanya ke temen kulineran enak dimana terus ada yg ngasih saran disini untuk makanannya enak agak unik gitu mie nya kayak udon tapi pas kesana ke agak tidak srek sama owner nya gatau ya itu owner nya apa bukan mba ibu yang agak gendut gitu yang tattoan kek judes banget minimal kalo punya usaha di bidang fnb kek gini itu murah senyum lah ke pelanggan biar pelanggannya tidak lari tapi ini yaampunn minimal senyum mba kan jadi takut ye pelanggan wkwk,1,06/16/2025 03:50:14,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Nina Ri,mienya benarbenar enak saya makan mie ce spesial dengan telur sungguh enak,5,12/30/2024 07:34:59,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Liany Hui,mienya unik dengan udon tapi tidak eneg cocoknya pesan versi jumbo klapertartnya juga best segini gede hanya ribu,4,12/17/2024 10:33:09,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Jonathan B,makanan yang sangat lezat sangat direkomendasikan sebagai perubahan pelayanannya sangat bagus dan akomodatif saya menikmati makan di sini terima kasih banyak,5,08/06/2024 03:40:09,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Rainhard,sangat tidak profesional jam lebih ba tunggu makanan lebih utamakan yang makan di tempat dibanding yang bungkus serta makanan siap ternyata masih ada pesanan yang kurang alhasil menunggu lagi serta semua pesanan lengkap tidak ada uang kecil disuruh tukar ke warung depan biarleh makanan enak tapi kalo pelayanan begini justru membuat kecewa,1,06/13/2024 10:47:41,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Tayara Toesang,pelayanan ramah nya rasa enak sekalianan,5,04/09/2024 00:08:20,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Roy Tengor,pelayanan sangat buruk,1,03/29/2024 09:16:21,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Mark Emerson,yang terbaik yang pernah ada,5,10/15/2023 05:08:19,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Christian,tempat makan terkenal di bitung soto ba nya not bad lah,4,06/04/2023 11:57:22,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Donald Rian,walaupun lokasinya masuk ke dalam gang tapi enak makanan nya,5,04/27/2023 14:27:19,ChIJx9DhtZUBhzIR5Ip47gJXpUI
"Mie Ba Nabati, Bitung",,Y3S Story,menu mie ba yang enak sering kesini walaupun tempatnya di kompleks rumah warga yg cukup padat tapi rasanya tetap enak,5,04/18/2023 14:02:58,ChIJx9DhtZUBhzIR5Ip47gJXpUI
Kios Pelangi Wakeke,,Nurman Riyadi Rahman,ini tempat terbaik buat makan bubur manado enak banget buburnya porsi sayurnya juga banyak banget bisa dibilang termasuk makanan sehatlah ini wkwk paling mantep dicampur sama ikan nike nya beuhhh tidak lawan lahh pokoknya,5,01/04/2026 04:16:35,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Jehan Bram,tempat sarapan langganan tiap visit manado krn dateng vasti pas subuh rajin buka pagi keep it good,5,12/17/2025 11:43:16,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,kayla alexandra and mochi,jadi saya duduk lama sekali dan tidak ada yang datang karena menunya jadi saya pikir hanya kamu yang datang untuk duduk,1,12/14/2025 05:28:09,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,hakimetentara,pertama kali kesini dan enaak,5,12/06/2025 00:37:15,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Marlindah J A Sumampow,saya suka keripik pisang gorohonya,5,11/08/2025 08:09:38,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Cindy Lontoh,makanan tinutuan campur enak rbporsi sambal roa bakasangnya enak mie ayam tore rbporsi berharap mirip mie ayam tore legend ie soa tp ternyata belum mirip rasanya venue dulu makan disini belum kayak sekarang yg tampilannya kayak cafe lebih bagus harga lumayan mahal untuk tinutuan harga cafe lah dan harga masih kena pajak rest pelayanan lumayan cepat,5,10/30/2025 07:01:32,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,mario vegas,bubur manado nya enak,5,09/07/2025 09:51:18,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Sams Bahri,tempat makan makanan khas manado salah satunya yg rekomended adalah bubur manado atau orang manado bilang tinutuan belum lengkap ke manado klo tidak makan bubur manado pas dateng diluar terlihat sepi tapi pas masuk full dong hampir tidak kebagian kursi untung ada yg lagi sendiri jadi bisa sharing meja,5,08/11/2025 04:35:02,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Chimogmog,satu tempat sarapan yang paling enak dan paling nyaman di manado suka sama mie cakalang dan gadonya pisang goreng sepatu putusnya juga enak bubur ayam saponya juga enak enak deh semuanya,5,08/05/2025 13:12:16,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Moch Ramadhan Rakhas,menyediakan menu masakan dan minuman khas sulut manado otentik dan enak cocok utk semua,5,07/28/2025 06:47:18,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Siska Wiratandi,menu tinutuan dan makanan khas manado ruangan berac meja lumayan banyak tp pengaturan meja agak padat,4,07/05/2025 10:35:38,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Robert C Mandang,makanan layanan suasana ok masalah parkir pada jam sibuk,4,06/20/2025 03:41:16,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Harry Ramadhani,makan tinutuan bubur manado di manado yang enak ya disini pakai nike lalu guyur dengan sambal roa alhamdulillah nikmatnya masyaallah enaaakkkkkm,5,05/29/2025 06:40:54,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,ichiduck,dulu suka banget sama nasi gilanya sekarang tidak lagi karena kemanisan bahkan saya yg suka dengan makanan manis tidak kuat sama rasanya karena kek kecap semua semoga bisa dikoreksi lagi rasanya krn sudah tidak gurih kek dulu manis bangetttt kalau bubur manado dan menu lainnya ok enak seepeti biasanya,2,05/17/2025 06:14:16,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Barista Buddy,restoran masakan manado yang legendaris pelayanan sepertinya perlu ditingkatkan makanannya lumayan enak tapi nasi goreng kampung yang kami pesan kurang enak mungkin karena menggunakan margarin atau minyak goreng bekas saya suka makanan penutupnya,3,05/08/2025 15:14:41,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Christabel Emor,enak tapi trakir kalo pesanan nyampe lama poll,5,04/12/2025 03:46:04,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Kk Ii,satu tempat makan tinutuan legend di manado tinutuan alias bubur manado adalah makanan khas manado yang sudah banyak dikenal oleh masyarakat indonesia jika anda berkunjung ke manado anda harus mencicipi bubur manado karna belum lengkap jika anda ke manado tapi anda belum menikmati hidangan yang satu ini bubur manado adalah bubur khas manado isinya seperti yang saya unggah di foto ini anda bisa menambahkan mie juga jika anda suka mie tinutuan yang diberi mie namanya midal biasanya tinutuan dimakan dengan temannya yakni perkedel ikan nike atau perkedel jagung juga ditambah dengan sambal roa yang juga khas sulawesi utara rm pelangi ini sudah terkenal nikmatnya tempatnya memang tidak terlalu dengan meja kecil satu meja disediakan kursi tempatnya berac jadi bagi anda yang merokok mohon maaf anda harus menahan hasrat mengasapi diri sendiri dan orang lain itu pelayanannya cepat pegawainya lumayan sigap saya pesan midal perkedel jagung dan tahu tore arti kata tore adalah krispi untuk parkiran jika anda bawa mobil sering susah parkir karena tempat parkirnya yang terbatas toiletnya bersih ada di luar tempat makan,5,04/05/2025 11:49:51,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Glenn Santoso,makanannya semua enak tapi harga sambal roa mahal sekali aqua gelas mostly minyak harganya rb include ppn,2,04/03/2025 06:21:35,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Henry Palandeng,tempat yang bagus untuk sarapan makan siang dan makan siang dengan makanan favorit orang manado,4,02/19/2025 01:04:06,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Robby Manangka,makanan khas minahasa semuanya enak yg ada disini harga terjangkau pelayanan cepat,5,11/26/2024 16:23:14,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Sweetly Ester,pelayanan tidak ramah pelayan nya judes klo di tanyaain intonasi suaranya tinggi bad attitude sekali,1,11/19/2024 02:07:13,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Ananggadipa Abhimantra,bubur manadotinutuan campur pakai mie nya top markotop porsinya ngenyangin banget pisang goroho stick pisang rasa french fries tempat kuliner yang berkesan dan wajib kala berkunjung ke manado,5,11/07/2024 12:54:28,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Pradipta Adith,kemarin menyempatkan untuk mencicipi makanan khas manado disini nyobain bubur tinutuan kalo tidak salah enak sih tapi kebanyakan kemangi aja tapi enak kok dan porsinya pas mencoba pisang gorengnya enak juga dan pas kalo buat nemenin ngopi sambil begadang tapi karena masih pagi ya buat malam hari tempatnya enak dan nyaman,5,10/27/2024 14:07:47,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Srijanto Poerwanto,bubur manadonya enak banget,5,10/12/2024 13:22:45,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Alex Fröhlich,tinituan sangat enak,4,08/22/2024 04:09:34,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Imman,tinu enak super segar yang paling aku suka adalah dabudabu tomat yang tidak terlalu pedas dengan sambal gorengnya mantap,5,07/30/2024 23:54:06,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Mei Mei,makanan pelayanan oknum kasir sangat sangat tidak tahu sopan santun tata krama melayani customer tidak profesional bukan hanya sekali tapi kedua kali ke kasir malah lebih parah lagi sangat jutek dengan intonasi suara tinggi kasar tidak baik ditempatkan sebagai kasir,1,07/22/2024 03:41:19,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
Kios Pelangi Wakeke,,Pranoto Lie,satu resto terbaik menikmati sarapan khas manado,5,06/11/2024 00:54:32,ChIJdSMSxxV1hzIRfQa9Hbb3eaw
RM Green Garden,,Drew,sering berkunjung kesini dengan keluarga pelayanan cukup baik lokasi strategis makanan enak favorit saya adalah nasi goreng babi bakar dan nasi goreng sapi spesial,5,11/23/2025 10:52:45,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Ignasia Eugenia Pindonta,mostly chinese food tapi di menu sudah ada beberapa masakan minahasa tempatnya bersih nyaman dan cukup ramah anak dengan pemandangan gunung lokon terlihat kalau makan di lantai pilihan makanan beragam dan lezat,5,11/10/2025 20:38:20,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Ray Yanto,daging ikan begitu lembut dan juicy benarbenar terasa baru ditangkap olahan dengan bumbu rempah kuning yang kaya memberikan rasa otentik yang hangat sempurna ditemani sambal dabudabu yang segar sampai kami sekeluarga tidak mencari rumah makan lagi selain rumah makan ini,5,10/21/2025 10:27:49,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Jefri Martono,tempat makan yg nyaman sekaligus healing menikmati sejuknya tomohon,5,10/12/2025 05:07:11,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Michael Victor,tempat yg tenang bangunan lantai ok bersih aman parkiran luas,5,10/03/2025 03:38:49,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Puncak Explorer (BOOTMAN),chinese food tomohon enak dan cepat saji,5,09/08/2025 06:48:53,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Pascale BONELLI,terlalu mahal saya makan iga babi dan kentang goreng untuk makan malam daging babinya enak dengan saus manis dan dingin yang enak tapi harganya juga sangat pedas apalagi dengan pajak lebih banyak atau total untuk harga ini saya ingin ada garam pada kentang goreng saya atau setidaknya mereka membawakan saya yang saya minta dan tidak pernah sampai selain itu waktu tunggunya juga sangat lama untuk daging babi panggang dan kentang goreng sederhana saya bersedia membayar harga tertentu tetapi harus sempurna restoran untuk turis tanpa suasana ruangan kosong besar karena sedikit pelanggan mungkin lebih bagus di siang hari untuk pemandangan,4,08/15/2025 03:09:15,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,GAMA CCTV,makanan enak non halaluntuk keluarnya makanan agak lamacuma terbantu dengan suasana yg cukup sejuk di daerah tomohonjadi tidak terasa lama,5,07/14/2025 12:41:00,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Suzie Suzie,saya harus menunggu jam untuk makanannya tetapi ketika kami bertanya berapa menit lagi untuk ikannya dan mereka mengatakan menit lagi tetapi sebenarnya butuh menit untuk datang tetapi sebelum ikan datang kami meminta mereka untuk membatalkannya tetapi mereka mengatakan kami tidak bisa membatalkannya tetapi kasirnya baik juga kami ingin berbicara dengan manajer mereka bilang tidak ada manajer,1,05/31/2025 11:40:26,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Kiki 056 Tumiwa,menu yang enak dan murah,5,05/10/2025 06:42:23,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,soendjojo soendjojo,kalau sdh lapar lebih baik jangan ke resto ini bisa emosi masak nya terlalu lama mungkin baca resep dulu sblm masak he he he harga juga tidak murah cukup sekali aja,1,04/01/2025 11:46:28,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Suyanto Wijaya,dulu sering makan yang di manado bedanya di tomohon ini bonus view gunung lokon,4,04/01/2025 10:40:13,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,wahyu.h. kurnia,daging babi tariknya enak makanan lainnya juga enak pesanan makanan banyak yang disajikan dalam waktu singkat suasana sangat enak dan bersahabat,5,03/28/2025 03:26:54,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Regina Dirk,service sangat tidak memuaskan makanan datang setelah menit menunggu sudah menunggu lama makanan yg datang tidak sesuai pesanan yg dipesan cumi goreng mentega yg datang udang goreng mentega tidak ada pun dari pihak resto yg meminta maaf karna lama dan kesalahan pesanan service sangat buruk,1,03/23/2025 05:13:49,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Chimogmog,babi goreng dan fuyunghainya enak banget babi gorengnya garinggg dan lembut banget juara deh ada jual roti jg,5,02/22/2025 08:55:16,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Aprilika Asa,mau makan santai baku dapa deng tmang lama sambil lihat gunung lokon di sini paling pool,5,01/28/2025 10:31:51,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,george ieswadi,family restaurant makananya cukup enak tapi kalau mau kalian harus pesan sebelum sampai karna pesananya lumayan lama sampai diatas meja overall good restaurant,4,12/09/2024 07:21:13,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Diyah Aribowo,akan kembali untuk makan bersama keluarga,5,10/03/2024 06:06:56,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,jezzyca sumendap,ayam goreng nya enak pelayanan standar,5,10/01/2024 08:16:32,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Ma Mara,makanan yang sangat enak staf yang ramah bahkan dengan beberapa kesulitan bahasa menyenangkan untuk duduk di teras jika tidak agak sadar,5,09/03/2024 11:42:23,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Wolter Jehosua,restoran chinesfood mantab di kota tomohon,5,09/01/2024 05:00:44,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Noelia Berredo,penipuan besar di tomohon kami datang karena ulasan bagus dan kenyataannya sangat berbeda ketika seorang pramusaji yang mengerti bahasa inggris muncul dia merekomendasikan beberapa mie goreng dan makanan khas rumah itu daging babi barbekyu kenyataannya beberapa mie yang basah dan lembut dengan saus yang hambar dan dengan beberapa potongan yang mencurigakan sehingga lebih baik tidak mengetahuinya kami bahkan tidak membicarakan daging babi mereka membawanya dingin dan sepertinya digoreng ketika kami memberi tahu dia tentang hal itu solusinya adalah memanaskannya kembali hidangan daging babi berharga rupee padahal kualitasnya seharusnya bernilai seperempat jika anda ingin dirampok dan ditipu di kota inilah tempat anda,1,08/28/2024 13:52:02,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Enrico Cattabiani,makanan cina yang sangat buruk layanan yang layak meskipun mereka lupa membawa piring dan suasanarestoran bagus yang besar tapi benarbenar kosong,2,08/22/2024 06:37:13,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Angelina Shelly,makanan yang harus dicoba kalau kesini babi bakar babi panggang dan sapo tahu seafood minuman es kelapa jeruk jeruknya manis,5,08/11/2024 22:00:08,ChIJn4hXYxBthzIRUx_SBDoI3pY
RM Green Garden,,Joris Bal,sangat direkomendasikan untuk makanan cina,5,07/19/2024 23:42:13,ChIJn4hXYxBthzIRUx_SBDoI3pY
Pork Kitchen Bitung,,Warrick Lightfellow,yah tidak perlu banyak komentar tentang makanan di sini semuanya disajikan paling enak semuanya super enak sangat otentik setiap makanannya beraroma pelayanan bagus tempat luas dan nyaman makanan juga datang begitu cepat anda pasti harus mencoba daging babinya,5,08/13/2025 15:41:35,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Qimberly M.K,makanan nya enak service nya ramah sopan dan sangat baik karyawan yg namanya kak syalom baik sekali sopan ramah dan cantik,5,08/03/2025 08:42:25,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Aizhu Erzhu,pesen mie babi goreng pangsit goreng rasanya enak punya khas tersendiri ada ruang berac cukup nyaman cocok buat sendiri ataupun bersama keluarga,5,07/31/2025 05:41:40,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Tan He Rie,tempat nya nyaman,5,07/14/2025 11:42:23,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Chocolate Photowork,tempat nya pinggir jalan besar dan akses parkir luas,5,06/10/2025 14:17:24,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,jack paath,layanan kurang maksimal,4,05/12/2025 05:12:45,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Mr.English,ini adalah tempat daging babi terbaik yang bisa anda temukan di sulawesi utara rasanya enak untuk semua daging dan bawang putihnya juga pas untuk tumis sayuran rasa supnya enak kamar mandinya bersih ini adalah kejutan bagi kami dan kami menikmatinya,5,04/04/2025 23:58:20,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Novaldi Pakaya,apakah ada ruangan vip,5,01/24/2025 10:06:27,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,averia Tabhita,mau tanya porkkitchen close jam berapa sihsoalnya tadi mau datang makan bilang masih bolehdi saat mau b pesan bilang sudah close orderalasannya sudah angkat minyak untuk penggorenganmakasih sebelumnya,1,01/08/2025 14:15:41,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Vallery Bitung,mantap dan kenyang,5,11/01/2024 13:50:40,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,EA Gunawan,barbekyu babi dengan nasi sate babi pedas dan jalangkote sangat direkomendasikan,5,09/28/2024 05:24:04,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Rudy Harijanto,tidak apaapa masakan khas minahasa chinese food,5,06/12/2024 16:01:40,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Lovell Michael Tombokan,cukup puas hanya saja waktu mau masuk dalam ruangan kesannya mau dibatasi padahal ada meja kosong mungkin efek sudah jam malam sebentar lagi tutup,3,06/12/2024 01:44:33,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Febriant Imanuel,layak untuk dibeli,5,05/19/2024 16:15:05,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Defina keke,pelayanan terbaik dan makann yang enak top banget,5,05/18/2024 10:09:01,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Jully Christina,sangat baik,5,05/18/2024 07:02:30,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Yosia Shen,food normally all menu is delicious recommend fillet babi babi tore dan nasi goreng yancou service rada jutek sudah lebih baik dr kunjungan awal yg datar atmosphere clean hygiene,5,04/23/2024 03:10:29,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Ekin Tumbel,overall okeh kenyang enak brw jangan lupa neh sllu sedia cmp dirumah ready stock ecer box,5,04/21/2024 05:08:33,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Juniar manik,pelayanan nya sangat ramah dan baik dan suasana nya juga sangat sejuk dan enak makanan enak banget,5,03/30/2024 05:08:06,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Daniel Norrys,masakan babi paling enak di bitungmantaaab,5,02/25/2024 00:04:36,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Fenty.M Duduong,menunya oke punya mantap,4,02/02/2024 08:17:13,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Susana Theys,makanan oke enak lumayan cepat tempat makan yang ok utk ajak relasi,5,12/04/2023 11:46:56,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Crusader Knight,makanannya enak dan para pelayannya ramah,5,12/02/2023 06:44:58,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Gichell Ngantung,makanan tempat dan susana sangat baik sangat direkomendasikan untuk makan siang dan makan malam resto ini tidak halal yaa,5,09/24/2023 01:10:21,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Novie Korua,satu alternatif bagi penyuka menu pork di seputaran girian bitung,3,08/22/2023 03:35:07,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Onna Eirumkuy,tempat makan b recommended,4,08/08/2023 02:21:49,ChIJH-mUZC8BhzIRyKD35KburPs
Pork Kitchen Bitung,,Shiwu Shi-wu (Shi-wu),rekomendasi buat yg suka pork,5,08/02/2023 10:56:02,ChIJH-mUZC8BhzIRyKD35KburPs
RM. Wakeke,,William Prayogo,pelayanan cukup cepat dengan suasana makan yang tenang posisi rm agak jauh dari jalan besar bubur manado otentik porsi jumbo perkedel milu terbaik crispy gurih manis perkede nike juga tidak boleh dilewatkan es cendol lumayan enak juga,5,09/23/2025 10:32:27,ChIJcwcLdRV1hzIRDjeq9FUzEU0
RM. Wakeke,,Farno Kastanya,tempat legend ini hrs kesini kl pulkam manado,5,09/09/2025 05:30:00,ChIJcwcLdRV1hzIRDjeq9FUzEU0
RM. Wakeke,,Henry Palandeng,yuk cicipi tinutuan masakan manado yang enak banget di tempat ini,5,08/29/2025 15:07:07,ChIJcwcLdRV1hzIRDjeq9FUzEU0
RM. Wakeke,,Jovian Jevon,best bubur for breakfast sambil ditemani playlist lagu yang memanjakan telinga jangan lupa pesan nike nya yang mantul,5,07/28/2025 23:50:25,ChIJcwcLdRV1hzIRDjeq9FUzEU0
RM. Wakeke,,Fauzi Hasania,bubur manadonya oke,1,05/28/2025 02:36:49,ChIJcwcLdRV1hzIRDjeq9FUzEU0
RM. Wakeke,,Eddy Suwanto,buat yg gemar makanan lokal manado,4,04/03/2025 23:51:27,ChIJcwcLdRV1hzIRDjeq9FUzEU0
